"","x_location","y_location"
"SLC25A40",2233.58643006395,924.328218505445
"SLC25A42",3148.58643006395,-4788.67178149456
"SLC26A11",3201.58643006395,1330.32821850544
"SLC26A6",1264.58643006395,-2526.67178149456
"SLC26A9",-2144.41356993605,359.328218505445
"SLC27A1",2669.58643006395,-1428.67178149456
"SLC27A3",222.586430063951,-1394.67178149456
"SLC28A3",2281.58643006395,2353.32821850544
"SLC29A3",3281.58643006395,-827.671781494555
"SLC2A13",-791.413569936049,-2704.67178149456
"SLC2A4RG",1950.58643006395,-3787.67178149456
"SLC2A6",-2699.41356993605,1976.32821850544
"SLC2A8",1424.58643006395,-312.671781494555
"SLC30A1",-389.413569936049,-1897.67178149456
"SLC30A5",-1358.41356993605,3301.32821850544
"SLC30A7",-2308.41356993605,-66.671781494555
"SLC31A2",-2650.41356993605,-1483.67178149456
"SLC35A1",1951.58643006395,-2222.67178149456
"SLC35A5",-1181.41356993605,-1445.67178149456
"SLC35B1",-1475.41356993605,2921.32821850544
"SLC35B4",2005.58643006395,-188.671781494555
"SLC35C1",2284.58643006395,-2728.67178149456
"SLC35C2",-1099.41356993605,2153.32821850544
"SLC35D2",416.586430063951,-948.671781494555
"SLC35E2A",2548.58643006395,371.328218505445
"SLC35E2B",1779.58643006395,-2690.67178149456
"SLC35E3",-3735.41356993605,1679.32821850544
"SLC35F5",-1999.41356993605,3851.32821850544
"SLC35F6",2905.58643006395,-1793.67178149456
"SLC36A1",2370.58643006395,243.328218505445
"SLC37A1",-3314.41356993605,816.328218505445
"SLC37A2",1448.58643006395,-1264.67178149456
"SLC38A2",2700.58643006395,374.328218505445
"SLC38A5",-2064.41356993605,-792.671781494555
"SLC38A6",3006.58643006395,454.328218505445
"SLC39A11",1089.58643006395,-3511.67178149456
"SLC39A13",-2383.41356993605,3061.32821850544
"SLC39A14",-1030.41356993605,3394.32821850544
"SLC39A6",-738.413569936049,2701.32821850544
"SLC39A8",-1663.41356993605,2009.32821850544
"SLC3A2",708.586430063951,3048.32821850544
"SLC41A1",-3419.41356993605,-617.671781494555
"SLC41A2",-2417.41356993605,1013.32821850544
"SLC43A1",3151.58643006395,-1269.67178149456
"SLC43A2",-4790.41356993605,440.328218505445
"SLC43A3",-1952.41356993605,2447.32821850544
"SLC44A2",1511.58643006395,-3693.67178149456
"SLC45A4",992.586430063951,-2877.67178149456
"SLC46A1",2163.58643006395,-2782.67178149456
"SLC46A2",2795.58643006395,-3194.67178149456
"SLC46A3",1482.58643006395,-2578.67178149456
"SLC49A3",-8.41356993604859,-1696.67178149456
"SLC49A4",2770.58643006395,-2104.67178149456
"SLC5A3",2981.58643006395,2967.32821850544
"SLC5A6",-1200.41356993605,2207.32821850544
"SLC66A1",2369.58643006395,686.328218505445
"SLC66A3",617.586430063951,-2212.67178149456
"SLC6A12",-916.413569936049,-918.671781494555
"SLC6A6",748.586430063951,3432.32821850544
"SLC7A1",-1391.41356993605,2873.32821850544
"SLC7A11",908.586430063951,3169.32821850544
"SLC7A5",-2661.41356993605,1616.32821850544
"SLC7A6",3297.58643006395,451.328218505445
"SLC7A7",-3053.41356993605,769.328218505445
"SLC7A8",2279.58643006395,-1844.67178149456
"SLC8A1",59.5864300639514,-1522.67178149456
"SLC8A3",-1088.41356993605,3972.32821850544
"SLC8B1",2074.58643006395,-2456.67178149456
"SLC9A1",3044.58643006395,981.328218505445
"SLC9A3-AS1",2994.58643006395,1070.32821850544
"SLC9A3R1",1819.58643006395,-1016.67178149456
"SLC9A6",1979.58643006395,-656.671781494555
"SLC9A7",796.586430063951,-3125.67178149456
"SLC9A8",-1619.41356993605,1235.32821850544
"SLC9A9",1260.58643006395,-2598.67178149456
"SLC9B2",-1157.41356993605,3497.32821850544
"SLCO2B1",2321.58643006395,-674.671781494555
"SLCO3A1",-3135.41356993605,-636.671781494555
"SLCO4A1",-1805.41356993605,2537.32821850544
"SLCO5A1",-2156.41356993605,-612.671781494555
"SLF1",368.586430063951,-2484.67178149456
"SLF2",2451.58643006395,-2772.67178149456
"SLFN11",1051.58643006395,-3245.67178149456
"SLFN12",-759.413569936049,-1857.67178149456
"SLFN12L",-1859.41356993605,-1810.67178149456
"SLFN5",-1797.41356993605,-666.671781494555
"SLFNL1-AS1",-606.413569936049,3951.32821850544
"SLITRK4",3032.58643006395,-2607.67178149456
"SLX4",2928.58643006395,-1420.67178149456
"SMAD1",-2717.41356993605,-1352.67178149456
"SMAD5",2919.58643006395,-2489.67178149456
"SMAD6",2298.58643006395,-3015.67178149456
"SMAP1",1743.58643006395,-2398.67178149456
"SMAP2",-814.413569936049,-2444.67178149456
"SMARCA1",204.586430063951,2595.32821850544
"SMARCA2",2105.58643006395,-1988.67178149456
"SMARCA5",-2496.41356993605,-444.671781494555
"SMARCC2",3682.58643006395,-1075.67178149456
"SMC2",2166.58643006395,-2258.67178149456
"SMC4",541.586430063951,-2216.67178149456
"SMCHD1",-936.413569936049,-1512.67178149456
"SMCO4",-1937.41356993605,-576.671781494555
"SMG1",-2143.41356993605,-342.671781494555
"SMG1P3",-2698.41356993605,1760.32821850544
"SMG1P4",612.586430063951,2405.32821850544
"SMG6",1902.58643006395,-263.671781494555
"SMG7",-2485.41356993605,869.328218505445
"SMG9",-2343.41356993605,1457.32821850544
"SMIM12",-1893.41356993605,3347.32821850544
"SMIM14",1053.58643006395,-2592.67178149456
"SMIM24",1605.58643006395,2224.32821850544
"SMIM25",-1310.41356993605,-63.671781494555
"SMIM3",-2135.41356993605,1223.32821850544
"SMIM30",-875.413569936049,1411.32821850544
"SMIM4",2097.58643006395,188.328218505445
"SMIM8",2776.58643006395,124.328218505445
"SMN1",-998.413569936049,947.328218505445
"SMPD1",1826.58643006395,-250.671781494555
"SMPD3",-891.413569936049,-2404.67178149456
"SMPD5",-2374.41356993605,-1564.67178149456
"SMPDL3A",-2130.41356993605,1115.32821850544
"SMS",-1591.41356993605,1703.32821850544
"SMURF2",-1165.41356993605,-3391.67178149456
"SMYD2",-164.413569936049,-2517.67178149456
"SMYD4",847.586430063951,-3336.67178149456
"SMYD5",-1119.41356993605,1685.32821850544
"SNAI1",-2928.41356993605,1260.32821850544
"SNAI3",929.586430063951,-1430.67178149456
"SNAPC1",-23.4135699360486,2487.32821850544
"SNAPC2",1980.58643006395,-1268.67178149456
"SNCA",2202.58643006395,524.328218505445
"SNHG1",98.5864300639514,3514.32821850544
"SNHG10",-492.413569936049,3306.32821850544
"SNHG12",1156.58643006395,2467.32821850544
"SNHG14",2975.58643006395,-3679.67178149456
"SNHG15",-1945.41356993605,2159.32821850544
"SNHG16",-586.413569936049,2301.32821850544
"SNHG17",-1450.41356993605,3281.32821850544
"SNHG25",1264.58643006395,6562.32821850544
"SNHG26",-448.413569936049,1915.32821850544
"SNHG29",504.586430063951,2439.32821850544
"SNHG3",-876.413569936049,3499.32821850544
"SNHG4",-964.413569936049,1991.32821850544
"SNHG5",34.5864300639514,2568.32821850544
"SNHG8",-1043.41356993605,3733.32821850544
"SNHG9",1167.58643006395,6157.32821850544
"SNIP1",-2290.41356993605,383.328218505445
"SNN",-1180.41356993605,162.328218505445
"SNORA12",-6119.41356993605,-438.671781494555
"SNORA22C",-3999.41356993605,-830.671781494555
"SNORA28",-3843.41356993605,2136.32821850544
"SNORA33",-2920.41356993605,2642.32821850544
"SNORA37",-3064.41356993605,-2368.67178149456
"SNORA49",-6043.41356993605,-820.671781494555
"SNORA71B",-7064.41356993605,-807.671781494555
"SNORA73B",-6237.41356993605,-658.671781494555
"SNORA7B",-6403.41356993605,-956.671781494555
"SNORA80A",-6507.41356993605,-461.671781494555
"SNORD100",1345.58643006395,6940.32821850544
"SNORD104",2516.58643006395,6641.32821850544
"SNORD17",-5708.41356993605,-549.671781494555
"SNORD3A",-4963.41356993605,-516.671781494555
"SNORD3B-2",-3236.41356993605,1693.32821850544
"SNORD3C",-5436.41356993605,2742.32821850544
"SNORD89",-3220.41356993605,-2167.67178149456
"SNRNP25",3153.58643006395,-1233.67178149456
"SNRNP48",2819.58643006395,-55.671781494555
"SNRPA",-2699.41356993605,115.328218505445
"SNRPB",-962.413569936049,2599.32821850544
"SNRPB2",-1636.41356993605,1595.32821850544
"SNRPD1",-1182.41356993605,2153.32821850544
"SNRPD2",-2152.41356993605,3880.32821850544
"SNRPE",-731.413569936049,3383.32821850544
"SNRPF",-1736.41356993605,3585.32821850544
"SNRPG",-1615.41356993605,1901.32821850544
"SNRPGP10",-1017.41356993605,694.328218505445
"SNRPGP2",-3396.41356993605,1291.32821850544
"SNRPN",85.5864300639514,-4230.67178149456
"SNTB2",910.586430063951,-2201.67178149456
"SNX10",-1678.41356993605,-207.671781494555
"SNX11",-3408.41356993605,187.328218505445
"SNX16",3852.58643006395,-382.671781494555
"SNX18",628.586430063951,-1891.67178149456
"SNX2",-309.413569936049,-1874.67178149456
"SNX20",-1116.41356993605,-1723.67178149456
"SNX21",1917.58643006395,-764.671781494555
"SNX24",2220.58643006395,-1700.67178149456
"SNX27",2601.58643006395,-2736.67178149456
"SNX29",911.586430063951,-2769.67178149456
"SNX30",2306.58643006395,-1592.67178149456
"SNX33",700.586430063951,-2318.67178149456
"SNX6",-1324.41356993605,-1108.67178149456
"SNX8",2787.58643006395,2994.32821850544
"SNX9",-1925.41356993605,2951.32821850544
"SOAT1",1545.58643006395,-3630.67178149456
"SOCS1",-2664.41356993605,635.328218505445
"SOCS2",-2047.41356993605,647.328218505445
"SOCS3",-2359.41356993605,1349.32821850544
"SOCS5",1856.58643006395,37.328218505445
"SOCS6",2181.58643006395,-1988.67178149456
"SOCS7",3792.58643006395,1961.32821850544
"SOD2",-2241.41356993605,1763.32821850544
"SOGA1",2312.58643006395,564.328218505445
"SORBS1",879.586430063951,3121.32821850544
"SORD",2437.58643006395,-2943.67178149456
"SORL1",146.586430063951,-2274.67178149456
"SORT1",1940.58643006395,-2960.67178149456
"SOS1",-1675.41356993605,170.328218505445
"SOS1-IT1",-1228.41356993605,759.328218505445
"SOS2",1713.58643006395,-872.671781494555
"SOWAHC",2378.58643006395,407.328218505445
"SOWAHD",2408.58643006395,-1790.67178149456
"SOX4",831.586430063951,4633.32821850544
"SOX5",-1244.41356993605,2639.32821850544
"SP100",-1732.41356993605,-999.671781494555
"SP110",-1408.41356993605,-1508.67178149456
"SP140",-2162.41356993605,-1092.67178149456
"SP140L",-1706.41356993605,-1325.67178149456
"SPACA6",-1477.41356993605,4068.32821850544
"SPAG1",-3213.41356993605,450.328218505445
"SPAG5",-1831.41356993605,4110.32821850544
"SPAG7",-2529.41356993605,2702.32821850544
"SPAG9",-1743.41356993605,521.328218505445
"SPART",-2229.41356993605,-84.671781494555
"SPAST",1949.58643006395,-2366.67178149456
"SPATA20P1",2288.58643006395,-3286.67178149456
"SPATC1",-2177.41356993605,-1164.67178149456
"SPATC1L",1105.58643006395,-647.671781494555
"SPATS2L",-2301.41356993605,-966.671781494555
"SPC24",2004.15997515363,5344.32821850544
"SPCS2",-2943.41356993605,2922.32821850544
"SPECC1",-756.413569936049,-2043.67178149456
"SPECC1L",-2780.41356993605,2611.32821850544
"SPEF2",-3138.41356993605,-143.671781494555
"SPG11",-1183.41356993605,-2694.67178149456
"SPHK1",-2585.41356993605,1880.32821850544
"SPHK2",2339.58643006395,-3322.67178149456
"SPICE1",3578.58643006395,-90.671781494555
"SPIDR",662.586430063951,-2815.67178149456
"SPIN1",1903.58643006395,-458.671781494555
"SPIN4",3064.58643006395,129.328218505445
"SPINK1",145.586430063951,3620.32821850544
"SPINT1",2113.58643006395,-1214.67178149456
"SPINT2",757.586430063951,-1328.67178149456
"SPIRE1",2140.58643006395,418.328218505445
"SPOCK2",-1565.41356993605,-2151.67178149456
"SPOPL",2817.58643006395,-1654.67178149456
"SPPL2A",-2740.41356993605,-136.671781494555
"SPRED1",2729.58643006395,47.328218505445
"SPRED2",-2745.41356993605,313.328218505445
"SPRYD4",-418.413569936049,1793.32821850544
"SPSB2",1986.58643006395,499.328218505445
"SPSB3",2380.58643006395,-3060.67178149456
"SPTA1",698.586430063951,2638.32821850544
"SPTAN1",2164.58643006395,-1304.67178149456
"SPTB",1007.58643006395,3583.32821850544
"SPTBN1",2699.58643006395,1869.32821850544
"SPTBN2",879.586430063951,1868.32821850544
"SPTBN5",-3100.41356993605,-1258.67178149456
"SPTLC2",-711.413569936049,-1380.67178149456
"SQOR",-1643.41356993605,641.328218505445
"SQSTM1",1615.58643006395,1689.32821850544
"SRBD1",-677.413569936049,-800.671781494555
"SRC",-2221.41356993605,1925.32821850544
"SRD5A1",-1521.41356993605,-2208.67178149456
"SRD5A3",-1569.41356993605,-3298.67178149456
"SRF",-2973.41356993605,2961.32821850544
"SRFBP1",-1430.41356993605,677.328218505445
"SRGAP2",-1219.41356993605,-1371.67178149456
"SRGAP2B",-1172.41356993605,-1481.67178149456
"SRGAP2C",-1144.41356993605,-1520.67178149456
"SRGN",-2258.41356993605,881.328218505445
"SRI",-3437.41356993605,1626.32821850544
"SRM",-1410.41356993605,4286.32821850544
"SRP19",-2810.41356993605,1810.32821850544
"SRP54",-2686.41356993605,1724.32821850544
"SRP68",-1560.41356993605,4563.32821850544
"SRP72",-1046.41356993605,2405.32821850544
"SRPK2",1439.58643006395,-1480.67178149456
"SRPRA",-1071.41356993605,1523.32821850544
"SRPRB",-1901.41356993605,3740.32821850544
"SRR",3410.58643006395,-761.671781494555
"SRSF10",-1879.41356993605,2087.32821850544
"SRSF12",-2190.41356993605,611.328218505445
"SRSF2",-2156.41356993605,3479.32821850544
"SRSF3",-2868.41356993605,-8.67178149455503
"SRSF4",-3039.41356993605,-679.671781494555
"SRSF6",-1384.41356993605,3065.32821850544
"SSB",-2191.41356993605,-486.671781494555
"SSBP1",-2195.41356993605,755.328218505445
"SSBP2",2890.58643006395,-487.671781494555
"SSBP3",3099.58643006395,-202.671781494555
"SSBP4",2892.58643006395,-1901.67178149456
"SSH2",2153.58643006395,-2204.67178149456
"SSH3",1895.58643006395,-980.671781494555
"SSTR2",-2630.41356993605,-280.671781494555
"SSX2IP",1139.58643006395,-3281.67178149456
"ST14",1298.58643006395,-1164.67178149456
"ST3GAL2",-3767.41356993605,898.328218505445
"ST3GAL4",-2436.41356993605,1511.32821850544
"ST3GAL5",-540.413569936049,-1463.67178149456
"ST3GAL6",2260.58643006395,1082.32821850544
"ST6GAL1",-715.413569936049,-2842.67178149456
"ST8SIA4",-2192.41356993605,-2017.67178149456
"ST8SIA6",2726.58643006395,2108.32821850544
"STAB1",2506.58643006395,-1536.67178149456
"STAC3",-51.4135699360486,-2506.67178149456
"STAG2",-2243.41356993605,-2356.67178149456
"STAM",2346.58643006395,2083.32821850544
"STAP1",-2234.41356993605,-264.671781494555
"STARD10",3054.58643006395,1685.32821850544
"STARD13",3267.58643006395,-1437.67178149456
"STARD3NL",-1756.41356993605,3621.32821850544
"STARD7-AS1",3374.58643006395,235.328218505445
"STARD9",2712.58643006395,811.328218505445
"STAT1",-1737.41356993605,-2224.67178149456
"STAT2",-1712.41356993605,-1217.67178149456
"STAT3",-2373.41356993605,-912.671781494555
"STAT4",-2103.41356993605,413.328218505445
"STAT5A",-1813.41356993605,-180.671781494555
"STAU2",1890.58643006395,-1358.67178149456
"STEAP1B",-1326.41356993605,1721.32821850544
"STIM1",1644.58643006395,-1588.67178149456
"STING1",1420.58643006395,-2841.67178149456
"STIP1",-386.413569936049,2632.32821850544
"STK17A",-2720.41356993605,761.328218505445
"STK17B",-590.413569936049,-899.671781494555
"STK24",-1588.41356993605,-1271.67178149456
"STK24-AS1",-3208.41356993605,1021.32821850544
"STK26",-2165.41356993605,935.328218505445
"STK3",-2920.41356993605,-80.671781494555
"STK32C",1905.58643006395,-692.671781494555
"STK36",2750.58643006395,-2585.67178149456
"STK38",745.586430063951,-2138.67178149456
"STK38L",875.586430063951,-2304.67178149456
"STK4",-513.413569936049,-1736.67178149456
"STK40",-20.4135699360486,3383.32821850544
"STMN1",2873.58643006395,2760.32821850544
"STOM",-1677.41356993605,-1361.67178149456
"STOML1",-2364.41356993605,-624.671781494555
"STON2",-1958.41356993605,3440.32821850544
"STRADA",3245.58643006395,-3185.67178149456
"STRADB",-597.413569936049,-2397.67178149456
"STRAP",-1136.41356993605,3824.32821850544
"STRBP",3753.58643006395,673.328218505445
"STRN",2607.58643006395,-582.671781494555
"STRN3",-1154.41356993605,1793.32821850544
"STS",-687.413569936049,-3050.67178149456
"STT3A",-1031.41356993605,1188.32821850544
"STX10",1450.58643006395,-1372.67178149456
"STX11",-2623.41356993605,1283.32821850544
"STX12",-2724.41356993605,1490.32821850544
"STX17",-2100.41356993605,-1474.67178149456
"STX4",-1816.41356993605,3999.32821850544
"STX6",1441.58643006395,-2650.67178149456
"STX7",3368.58643006395,-869.671781494555
"STX8",988.586430063951,-2322.67178149456
"STXBP4",5234.58643006395,307.328218505445
"STXBP5",3133.58643006395,549.328218505445
"STYX",-924.413569936049,-2940.67178149456
"SUCLG2",-139.413569936049,-3166.67178149456
"SUCNR1",-1843.41356993605,71.328218505445
"SUDS3",2919.58643006395,-523.671781494555
"SUFU",2247.58643006395,-1088.67178149456
"SULF2",-116.413569936049,-3607.67178149456
"SULT1A1",2388.58643006395,-26.671781494555
"SULT1B1",1763.58643006395,-3358.67178149456
"SUOX",2021.58643006395,-908.671781494555
"SUPV3L1",-646.413569936049,2121.32821850544
"SURF4",-1751.41356993605,2969.32821850544
"SURF6",-704.413569936049,3569.32821850544
"SUSD6",-2564.41356993605,2132.32821850544
"SVIL",-1913.41356993605,2231.32821850544
"SVIL-AS1",-1468.41356993605,417.328218505445
"SWSAP1",2985.58643006395,-724.671781494555
"SYMPK",-2423.41356993605,419.328218505445
"SYNCRIP",-993.413569936049,2761.32821850544
"SYNE1",24.5864300639514,-2873.67178149456
"SYNE2",-1872.41356993605,-2116.67178149456
"SYNE3",-1378.41356993605,-1020.67178149456
"SYNGR1",4354.58643006395,317.328218505445
"SYNGR3",-449.413569936049,3617.32821850544
"SYNJ1",1721.58643006395,-172.671781494555
"SYNJ2BP",423.586430063951,-3139.67178149456
"SYNM",-2725.41356993605,-2485.67178149456
"SYNPO",-2636.41356993605,-604.671781494555
"SYNPO2",-1868.41356993605,665.328218505445
"SYP",806.586430063951,-1069.67178149456
"SYPL1",-547.413569936049,2977.32821850544
"SYT11",1525.58643006395,-2218.67178149456
"SYT17",-2004.41356993605,-72.671781494555
"SYTL2",-1271.41356993605,-2173.67178149456
"SYTL3",-1111.41356993605,-1841.67178149456
"SYTL4",1274.58643006395,2289.32821850544
"SZRD1",-2366.41356993605,365.328218505445
"TAB1",1263.58643006395,-3480.67178149456
"TAB2",-2363.41356993605,599.328218505445
"TACC1",2246.58643006395,-2970.67178149456
"TACC3",2410.58643006395,-780.671781494555
"TADA1",3985.58643006395,400.328218505445
"TADA3",1476.58643006395,-743.671781494555
"TAF13",-1135.41356993605,2315.32821850544
"TAF1A",-1443.41356993605,1397.32821850544
"TAF1B",-2477.41356993605,-1555.67178149456
"TAF1D",-1398.41356993605,3245.32821850544
"TAF4B",-865.413569936049,1901.32821850544
"TAF6",5010.58643006395,139.328218505445
"TAF6L",2722.58643006395,-2014.67178149456
"TAF9",-920.413569936049,2333.32821850544
"TAGAP",-525.413569936049,-2118.67178149456
"TAGLN",-170.413569936049,-1704.67178149456
"TAGLN2",-1393.41356993605,1667.32821850544
"TAL1",1244.58643006395,2023.32821850544
"TALDO1",938.586430063951,2260.32821850544
"TANC2",2249.58643006395,-764.671781494555
"TANGO2",2268.58643006395,-1520.67178149456
"TANK",-2433.41356993605,2420.32821850544
"TAP1",-2098.41356993605,-1152.67178149456
"TAP2",-2787.41356993605,-901.671781494555
"TAPBP",-2002.41356993605,-1008.67178149456
"TAPBPL",-2547.41356993605,-1926.67178149456
"TARBP2",4277.58643006395,59.328218505445
"TARS3",963.586430063951,-3234.67178149456
"TASOR2",-1339.41356993605,983.328218505445
"TATDN2",4120.58643006395,658.328218505445
"TATDN3",557.586430063951,-1093.67178149456
"TAZ",2295.58643006395,-3395.67178149456
"TBC1D1",-1340.41356993605,705.328218505445
"TBC1D10B",3307.58643006395,542.328218505445
"TBC1D10C",1919.58643006395,-3444.67178149456
"TBC1D14",2576.58643006395,-546.671781494555
"TBC1D16",1893.58643006395,648.328218505445
"TBC1D17",2324.58643006395,913.328218505445
"TBC1D2",2533.58643006395,911.328218505445
"TBC1D22A",962.586430063951,-2419.67178149456
"TBC1D22B",-2915.41356993605,151.328218505445
"TBC1D24",2163.58643006395,-260.671781494555
"TBC1D25",3170.58643006395,2094.32821850544
"TBC1D30",-2548.41356993605,2867.32821850544
"TBC1D31",2010.58643006395,-2672.67178149456
"TBC1D4",-649.413569936049,-1764.67178149456
"TBC1D5",1028.58643006395,-1408.67178149456
"TBC1D8B",-665.413569936049,-2788.67178149456
"TBC1D9",-1949.41356993605,2645.32821850544
"TBC1D9B",2527.58643006395,-1122.67178149456
"TBCA",-1231.41356993605,1541.32821850544
"TBCD",1513.58643006395,-3327.67178149456
"TBK1",-2627.41356993605,779.328218505445
"TBKBP1",3684.58643006395,419.328218505445
"TBL1X",1481.58643006395,-1228.67178149456
"TBL1XR1",3703.58643006395,-758.671781494555
"TBRG4",-2138.41356993605,2393.32821850544
"TBX21",-1604.41356993605,-1971.67178149456
"TBX6",1428.58643006395,-3316.67178149456
"TC2N",-2360.41356993605,-2441.67178149456
"TCAF1",1460.58643006395,-2877.67178149456
"TCAIM",2604.58643006395,-1140.67178149456
"TCEA2",4121.58643006395,-805.671781494555
"TCEAL1",3523.58643006395,-3539.67178149456
"TCEAL8",251.586430063951,-3144.67178149456
"TCEANC2",53.5864300639514,-2837.67178149456
"TCERG1",-860.413569936049,3049.32821850544
"TCF3",3369.58643006395,585.328218505445
"TCF4",-1555.41356993605,-1632.67178149456
"TCF7",-3555.41356993605,-615.671781494555
"TCF7L2",-1671.41356993605,983.328218505445
"TCHP",3258.58643006395,-2094.67178149456
"TCN2",-1552.41356993605,-2490.67178149456
"TCP1",-1592.41356993605,3056.32821850544
"TCP11L2",2438.58643006395,-1068.67178149456
"TCTEX1D1",2660.58643006395,2669.32821850544
"TCTN1",2511.58643006395,-2214.67178149456
"TDG",-1668.41356993605,3074.32821850544
"TDP1",3263.58643006395,404.328218505445
"TDP2",942.586430063951,1754.32821850544
"TDRD7",-2307.41356993605,-786.671781494555
"TDRD9",1325.58643006395,2250.32821850544
"TEC",2749.58643006395,-2945.67178149456
"TECPR1",1904.58643006395,-34.671781494555
"TECR",674.586430063951,-1490.67178149456
"TEF",2452.58643006395,-2034.67178149456
"TENT2",-1855.41356993605,-900.671781494555
"TENT4A",-2553.41356993605,-1490.67178149456
"TENT5A",-468.413569936049,-1664.67178149456
"TEP1",-1247.41356993605,-1836.67178149456
"TEPSIN",2426.58643006395,1725.32821850544
"TES",-77.4135699360486,-2247.67178149456
"TESC",4177.58643006395,1183.32821850544
"TESK1",2452.58643006395,-2592.67178149456
"TESK2",2435.58643006395,-2224.67178149456
"TESMIN",3060.58643006395,1878.32821850544
"TET2",358.586430063951,-2605.67178149456
"TEX10",-772.413569936049,2897.32821850544
"TEX2",2733.58643006395,-397.671781494555
"TEX264",1803.58643006395,-3032.67178149456
"TEX30",275.586430063951,2875.32821850544
"TFAP4",3599.58643006395,-363.671781494555
"TFB2M",-957.413569936049,3535.32821850544
"TFDP1",-1286.41356993605,270.328218505445
"TFDP2",4739.58643006395,596.328218505445
"TFEB",2934.58643006395,491.328218505445
"TFEC",-2354.41356993605,-1859.67178149456
"TFG",-2857.41356993605,2157.32821850544
"TFPI",280.586430063951,2626.32821850544
"TFPI2",346.586430063951,2271.32821850544
"TFR2",1340.58643006395,1194.32821850544
"TGFA",-1816.41356993605,983.328218505445
"TGFBI",182.586430063951,-1661.67178149456
"TGFBR1",1848.58643006395,285.328218505445
"TGFBR2",2361.58643006395,-1448.67178149456
"TGFBRAP1",3439.58643006395,1321.32821850544
"TGM1",-2396.41356993605,-2610.67178149456
"TGM5",1786.58643006395,-620.671781494555
"TGS1",-1544.41356993605,1433.32821850544
"THAP1",-2221.41356993605,3241.32821850544
"THAP11",3285.58643006395,136.328218505445
"THAP8",2429.58643006395,64.328218505445
"THBS1",1275.58643006395,3225.32821850544
"THEM6",2230.58643006395,-2620.67178149456
"THEMIS",-1736.41356993605,-2548.67178149456
"THEMIS2",-3031.41356993605,-1069.67178149456
"THG1L",-4086.41356993605,-2397.67178149456
"THOC3",1608.58643006395,-4158.67178149456
"THOC7",-1139.41356993605,993.328218505445
"THRA",2558.58643006395,2282.32821850544
"THYN1",1300.58643006395,-2346.67178149456
"TIA1",-1230.41356993605,-1128.67178149456
"TIAF1",2540.58643006395,-2952.67178149456
"TIAM1",700.586430063951,-1168.67178149456
"TIAM2",-1294.41356993605,-1515.67178149456
"TICAM1",-2727.41356993605,1868.32821850544
"TICAM2",-1134.41356993605,-1048.67178149456
"TIE1",2488.58643006395,3179.32821850544
"TIFA",-1544.41356993605,1019.32821850544
"TIFAB",-279.413569936049,-2750.67178149456
"TIGD2",2651.58643006395,-2978.67178149456
"TIGIT",-1716.41356993605,-2502.67178149456
"TIMELESS",2213.58643006395,-3423.67178149456
"TIMM10",-2236.41356993605,3824.32821850544
"TIMM13",-257.413569936049,3007.32821850544
"TIMM17A",-1868.41356993605,2465.32821850544
"TIMM23",-1105.41356993605,2189.32821850544
"TIMM23B",-541.413569936049,1670.32821850544
"TIMM44",1396.58643006395,1938.32821850544
"TIMM50",-609.413569936049,3559.32821850544
"TIMM9",-726.413569936049,3025.32821850544
"TIMP1",-1926.41356993605,3023.32821850544
"TIMP2",1742.58643006395,-584.671781494555
"TIMP3",1358.58643006395,1668.32821850544
"TINF2",-2754.41356993605,-288.671781494555
"TIPARP",-3358.41356993605,3816.32821850544
"TIPRL",-2941.41356993605,421.328218505445
"TJP2",-1066.41356993605,2117.32821850544
"TK1",3303.58643006395,2470.32821850544
"TK2",1563.58643006395,-1696.67178149456
"TKFC",564.586430063951,2570.32821850544
"TKT",2499.58643006395,854.328218505445
"TLCD3A",-1269.41356993605,1325.32821850544
"TLE1",-2822.41356993605,3129.32821850544
"TLE4",-1043.41356993605,-1170.67178149456
"TLE5",-185.413569936049,-2157.67178149456
"TLK1",1005.58643006395,1606.32821850544
"TLK2",-2638.41356993605,-514.671781494555
"TLN2",3062.58643006395,-2279.67178149456
"TLNRD1",-2959.41356993605,1332.32821850544
"TLR3",-1451.41356993605,-2121.67178149456
"TLR4",-1176.41356993605,-1085.67178149456
"TLR5",3500.58643006395,-40.671781494555
"TLR6",2271.58643006395,-1430.67178149456
"TLR7",-368.413569936049,-2476.67178149456
"TLR8",-1262.41356993605,-118.671781494555
"TM4SF19",3649.58643006395,2256.32821850544
"TM6SF1",1601.58643006395,-579.671781494555
"TM7SF3",1989.58643006395,-2330.67178149456
"TM9SF4",-1504.41356993605,1883.32821850544
"TMA16",-1248.41356993605,1865.32821850544
"TMC6",749.586430063951,-2210.67178149456
"TMC8",2077.58643006395,-2980.67178149456
"TMCC1-AS1",1720.58643006395,2151.32821850544
"TMCC2",-1449.41356993605,-254.671781494555
"TMCC3",-174.413569936049,-3130.67178149456
"TMCO3",3573.58643006395,753.328218505445
"TMCO4",-430.413569936049,-2644.67178149456
"TMED2",-1442.41356993605,1775.32821850544
"TMED8",3298.58643006395,-1645.67178149456
"TMED9",-741.413569936049,1376.32821850544
"TMEM102",1070.58643006395,-683.671781494555
"TMEM104",2666.58643006395,739.328218505445
"TMEM106A",-2714.41356993605,1526.32821850544
"TMEM106B",46.5864300639514,-1921.67178149456
"TMEM106C",4355.58643006395,-1075.67178149456
"TMEM107",1785.58643006395,-2726.67178149456
"TMEM109",-708.413569936049,-2752.67178149456
